Gmt time,Open,High,Low,Close,Volume
11.10.2022 00:00:00.000,7.898,8.287,7.697,8.028,278.47
12.10.2022 00:00:00.000,7.968,8.088,7.818,8.068,337.01
13.10.2022 00:00:00.000,7.668,8.188,7.558,8.078,407.742
14.10.2022 00:00:00.000,8.228,8.298,7.528,7.528,303.85
17.10.2022 00:00:00.000,7.608,8.048,7.608,7.918,218.07
18.10.2022 00:00:00.000,8.138,8.318,8.038,8.158,241.84
19.10.2022 00:00:00.000,7.948,8.118,7.838,7.898,224.42
20.10.2022 00:00:00.000,7.698,8.248,7.698,8.038,274.52
21.10.2022 00:00:00.000,7.928,8.308,7.807,8.288,330.94
24.10.2022 00:00:00.000,8.278,8.287,8.008,8.268,307.22
25.10.2022 00:00:00.000,8.277,8.648,8.277,8.648,197.42
26.10.2022 00:00:00.000,8.458,9.038,8.377,8.568,329.4
27.10.2022 00:00:00.000,8.608,8.768,8.457,8.598,351.3
28.10.2022 00:00:00.000,8.498,8.648,8.358,8.608,255.73
31.10.2022 00:00:00.000,8.558,8.818,8.428,8.788,265.05
01.11.2022 00:00:00.000,8.898,9.048,8.558,8.648,333.092
02.11.2022 00:00:00.000,8.628,8.748,8.198,8.208,450.32
03.11.2022 00:00:00.000,8.038,8.288,7.868,8.067,249.14
04.11.2022 00:00:00.000,8.148,8.188,7.648,7.928,308.01
07.11.2022 00:00:00.000,7.748,7.838,6.887,7.008,319.33
08.11.2022 00:00:00.000,7.068,7.408,6.907,7.198,154.79
09.11.2022 00:00:00.000,7.098,7.178,6.947,6.968,192.26
10.11.2022 00:00:00.000,7.408,7.958,7.407,7.627,369.13
11.11.2022 00:00:00.000,7.458,8.408,7.358,8.398,294.68
14.11.2022 00:00:00.000,8.148,8.308,7.948,8.098,300.11
15.11.2022 00:00:00.000,8.398,8.458,8.148,8.338,377.42
16.11.2022 00:00:00.000,8.178,8.228,7.997,8.058,241.82
17.11.2022 00:00:00.000,7.838,7.838,7.528,7.618,156.7
18.11.2022 00:00:00.000,7.748,7.778,7.307,7.388,118.78
21.11.2022 00:00:00.000,7.298,7.298,7.068,7.188,117.41
22.11.2022 00:00:00.000,7.168,7.238,6.978,7.218,101.74
23.11.2022 00:00:00.000,7.218,7.408,7.117,7.368,149.85
