;Gmt time;Open;High;Low;Close;Volume;trade_count;vwap;MACD;MACD_signal;MACD_hist;MACD_diff;MACD_slope;Signal_slope;EMA_5;MACD_Hist_volatility_5;EMA_10;MACD_Hist_volatility_10;EMA_20;MACD_Hist_volatility_20;EMA_50;MACD_Hist_volatility_50;EMA_100;MACD_Hist_volatility_100;Close_slope_pct;EMA_5_slope_pct;EMA_10_slope_pct;EMA_20_slope_pct;EMA_50_slope_pct;EMA_100_slope_pct;EMA_5_x_EMA_10_UP;EMA_5_x_EMA_10_DOWN;EMA_5_x_EMA_20_UP;EMA_5_x_EMA_20_DOWN;EMA_5_x_EMA_50_UP;EMA_5_x_EMA_50_DOWN;EMA_5_x_EMA_100_UP;EMA_5_x_EMA_100_DOWN;EMA_10_x_EMA_20_UP;EMA_10_x_EMA_20_DOWN;EMA_10_x_EMA_50_UP;EMA_10_x_EMA_50_DOWN;EMA_10_x_EMA_100_UP;EMA_10_x_EMA_100_DOWN;EMA_20_x_EMA_50_UP;EMA_20_x_EMA_50_DOWN;EMA_20_x_EMA_100_UP;EMA_20_x_EMA_100_DOWN;EMA_50_x_EMA_100_UP;EMA_50_x_EMA_100_DOWN;RSI;RSI_norm;BB_Width;BB_Percent_b;BB_Breakout_up;BB_Breakout_down;Body_today;Body_prev;Engulfing_ratio;Engulfing_direction;Engulfing_strength;Engulfing_inclusion;Engulfing_index;OBV;OBV_diff;OBV_pct;OBV_slope;OBV_momentum;VWAP;Close_VWAP_Diff;Close_VWAP_Ratio;Avg_Trade_Size;Trade_Count_Norm;Donchian_High;Donchian_Low;Vol_MA;ADX;Profit_5;Target_5
1183;2025-04-24 13:00:00+00:00;101.53;105.175;100.99;104.79;276461;3233;103.845139;6.893296704549698;4.885072329159231;2.0082243753904674;2.0082243753904674;0.4279937660970887;0.22313604171005164;102.45619409094346;0.08642334534686479;101.00445734054554;0.5885705940358544;98.7030536120588;1.2978954275506276;95.26832332328907;1.2979734315859477;92.21231932738495;1.6414390596738273;0.029068054600805342;0.01967224157368414;0.02579639297819609;0.024597986440217764;0.016580075052648725;0.011597948867488213;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;74.05493228086674;0.7405493228086674;0.06505312879364918;0.9831193515061587;0;0;3.260000000000005;0.03999999999999204;81.49999796251639;1.0;3.3100000000000023;-0.24999999375017778;-67.4412466279991;26654039.0;276461.0;0.010480909202505329;41364.0;609234.8999999985;74.66835362363979;30.121646376360218;1.40340579260909;85.51221775440767;1.3055592946560775;105.175;100.99;138515.5;27.435313777807607;0.022330375035785752;1
1184;2025-04-24 14:00:00+00:00;104.67;105.595;103.74;104.3;316695;3757;104.81997;7.2057579517715595;5.117140891420464;2.088617060351096;2.088617060351096;0.3124612472218615;0.23206856226123307;103.07079606062898;0.11939735026659364;101.6036469149918;0.4323149088476666;99.23609612519606;1.2817334669802556;95.62250672237577;1.3038921073804621;92.45167934070406;1.612852998818775;0.02254901960784311;0.02064079272752385;0.02518872796376779;0.024392519228114997;0.016833966140584824;0.011840030829670811;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;71.49424230743865;0.7149424230743865;0.03658942706939322;1.0415547671120815;1;0;0.37000000000000455;3.260000000000005;0.11349693248052363;-1.0;-2.769999999999996;0.11349693248052363;-0.0356819037004932;26337344.0;-316695.0;-0.011881688925269418;-49811.4;228080.0;74.70848627148013;29.59151372851987;1.396093070618356;84.29464998669151;1.6110634648370497;105.595;100.99;296578.0;28.28511665547541;0.03279002876318314;1
1185;2025-04-24 15:00:00+00:00;104.22;105.25;104.22;104.98;157318;2080;104.813537;7.52280151647382;5.357706953925799;2.1650945625480205;2.1650945625480205;0.31704356470226003;0.2405660625053354;103.70719737375265;0.15738261867660264;102.2175292940842;0.3071779129045239;99.78313458946309;1.2432615748373177;95.98946724306691;1.3093900243089915;92.69976489831387;1.5726747749226113;0.028106943492312256;0.02314790219661784;0.025732393298657365;0.02476348768638486;0.017312373085530318;0.012199175461607993;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;72.9122461250931;0.729122461250931;0.03746972040626063;1.0733495718491004;1;0;0.7600000000000051;0.37000000000000455;2.054054048502545;1.0;0.3100000000000023;0.9999999972972973;0.6367567533148293;26494662.0;157318.0;0.005973191526070343;-46428.2;325903.6499999985;74.72883893673465;30.251161063265357;1.4048124056748152;75.63365384615385;0.6879823594266813;105.595;103.74;237006.5;29.069550081014917;0.033053915031434546;1
1186;2025-04-24 16:00:00+00:00;105.02;105.97;104.815;105.885;158787;1995;105.343948;7.863468762912277;5.608283134824447;2.2551856280878297;2.2551856280878297;0.340667246438457;0.25057618089864775;104.43313158250177;0.17206006934439783;102.88434214970525;0.24808472438774065;100.36426462856184;1.1982395513936355;96.37752735118194;1.3159912798502766;92.9608586627037;1.5302493359356844;0.05044642857142865;0.03221377939848553;0.030268073873917348;0.027287135388390976;0.018696781087258457;0.013031115569893894;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;74.73681844280176;0.7473681844280177;0.042220734185217317;1.0953344924197839;1;0;0.8650000000000091;0.7600000000000051;1.1381578932392702;1.0;1.6650000000000063;-0.05263157887810552;-0.09973857314471252;26653449.0;158787.0;0.005993169492028327;55288.2;417288.44999999925;74.74996764757893;31.135032352421078;1.4165223522130783;79.59248120300752;0.7641726251276814;105.97;104.22;158052.5;30.050694321679245;0.025452141474240856;1
1187;2025-04-24 17:00:00+00:00;105.81;106.94;105.72;106.9;135014;1774;106.327947;8.233875601133818;5.870842381455384;2.3630332196784334;2.3630332196784334;0.3704068382215411;0.26255924663093744;105.2554210550012;0.13888408033704724;103.61446175884974;0.22753705167603255;100.98671561631785;1.148189324773125;96.7901733374101;1.3231840015692413;93.23688126344224;1.494898628065821;0.05299448384554777;0.039156458437886586;0.034456119982227626;0.029821782015966723;0.020135921715037065;0.013904754015436546;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;76.66030553891818;0.7666030553891818;0.05049779102967202;1.0915399803502204;1;0;1.0900000000000034;0.8650000000000091;1.2601156054796259;1.0;1.8800000000000097;0.08670520221190388;0.20540612736095595;26788463.0;135014.0;0.0050655357961364444;82177.0;489525.30000000075;74.76849545302201;32.13150454697799;1.429746571096467;76.10710259301014;0.909899128056078;106.94;104.815;146900.5;31.28508989206254;0.0088868101028998;0
1188;2025-04-24 18:00:00+00:00;106.94;107.71;106.9;107.13;151083;2014;107.29143;8.558287337498186;6.139586877059664;2.4187004604385214;2.4187004604385214;0.32441173636436815;0.26874449560428015;105.88028070333414;0.1361859545326082;104.25365052996796;0.23047818862346364;101.57179031952568;1.0943849164108597;97.19565673594303;1.3315424765591637;93.51199252555229;1.463063115802213;0.022330375035785752;0.03342000591346728;0.032168809921600476;0.029064315666890363;0.020230579750140452;0.014094355370816136;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;77.09147570451846;0.7709147570451846;0.0543480999528927;0.9867339274340012;0;0;0.18999999999999773;1.0900000000000034;0.17431192644558274;1.0;1.3199999999999932;-0.0366972476727474;-0.008443733676955162;26939546.0;151083.0;0.005639853245779758;57101.4;582454.4499999993;74.78935131239581;32.34064868760419;1.4324231741563982;75.01638530287984;1.0447864430226526;107.71;105.72;143048.5;32.67089468706389;0.01894894053953142;1
1189;2025-04-24 19:00:00+00:00;107.095;108.0;106.44;107.72;273740;3320;107.212506;8.874491627259843;6.413077352079682;2.461414275180161;2.461414275180161;0.31620428976165726;0.2734904750200178;106.49352046888943;0.1214327051607411;104.88389588815559;0.24175685639424344;102.15733409861848;1.0373762253253096;97.60837607963154;1.341419712154498;93.79333920821462;1.4344460537722195;0.03279002876318314;0.033207509198309795;0.03228475623427437;0.029437252043218162;0.02076780274147603;0.014512011864773772;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;78.21756467790998;0.7821756467790998;0.05802234709240592;0.9560284920291912;0;0;0.625;0.18999999999999773;3.2894736668975466;1.0;0.7800000000000011;0.18421052534624466;0.4726454243876319;27213286.0;273740.0;0.010161269978343324;175188.4;791550.4499999993;74.82775876603912;32.892241233960874;1.4395727170822221;82.45180722891567;1.4012380416432189;108.0;106.44;212411.5;33.524821833281365;0.026039732640178302;1
1190;2025-04-25 12:00:00+00:00;108.06;108.52;108.04;108.45;950;9;108.35914;9.195495380941793;6.6913191549658935;2.5041762259758995;2.5041762259758995;0.3210037536819499;0.27824180288621125;107.14568031259296;0.0965797491792621;105.53227845394548;0.2534896768322877;102.75663561303575;0.9765353437942886;98.03353780199893;1.352098681451563;94.08357011498265;1.415653118814804;0.033053915031434546;0.033155682786878186;0.03242838271236829;0.02979963533723927;0.02129473803366336;0.014927817974368414;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;79.5728852481903;0.7957288524819031;0.06106638025986118;0.9479817204198973;0;0;0.39000000000000057;0.625;0.623999999001601;1.0;1.355000000000004;-0.5439999991296055;-0.4599628785281255;27214236.0;950.0;3.4909418877182574e-05;143914.8;738429.0;74.82789485580709;33.622105144192915;1.449325819054278;105.55555555555556;0.0050533408197641775;108.52;106.44;137345.0;34.500695775125024;0.015583218072844608;1
1191;2025-04-25 13:00:00+00:00;108.06;108.895;106.56;108.58;191601;1984;107.741664;9.465646425657027;6.968751882035007;2.4968945436220205;2.4968945436220205;0.27015104471523443;0.2774327270691135;107.62378687506198;0.05873807280685677;106.0864096441372;0.23624215403983184;103.31124174512757;0.8893239390237331;98.44712455486172;1.3621185228868964;94.37062813250773;1.4005331995843133;0.025452141474240856;0.030552136512727316;0.03112298166588541;0.029362812824586547;0.021473856619485022;0.015165194148208083;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;79.81685361551123;0.7981685361551123;0.06124479581294341;0.8724956710481723;0;0;0.519999999999996;0.39000000000000057;1.3333333299145176;1.0;0.519999999999996;0.9999999974358974;0.6933333297777661;27405837.0;191601.0;0.007040469554243645;150477.6;857797.8500000015;74.8554256954164;33.7245743045836;1.4505294571673064;96.57308467741936;1.1202710333145116;108.895;106.56;96275.5;34.07460346161535;0.026432123779701645;1
1192;2025-04-25 14:00:00+00:00;108.83;110.17;107.42;107.85;347428;3405;108.770868;9.613084571283906;7.233185150959897;2.3798994203240094;2.3798994203240094;0.14743814562687874;0.26443326892488983;107.69919125004134;0.05275799629720692;106.40706243611226;0.17606361357307435;103.74350443606781;0.776377622889684;98.81586476839655;1.3724665260771474;94.63754638730957;1.3888554861920785;0.0088868101028998;0.02321752334032423;0.026951842724058702;0.027298529345423168;0.020928688947842923;0.015022650960511284;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;74.37529558890795;0.7437529558890794;0.050178562647179695;0.7151208141881877;0;0;0.980000000000004;0.519999999999996;1.8846153809911463;-1.0;0.21000000000000796;0.9999999980769231;0.39576922924706104;27058409.0;-347428.0;-0.012677153410786124;53989.2;459985.25;74.90415456004776;32.94584543995224;1.4398400280126096;102.03465491923642;1.8923675435346425;110.17;106.56;269514.5;34.223284872243035;0.0458043579044971;1
1193;2025-04-25 15:00:00+00:00;107.93;109.275;107.565;109.16;189643;2450;108.683239;9.837960655515133;7.4936627014154205;2.344297954099712;2.344297954099712;0.22487608423122651;0.2604775504555237;108.18612750002757;0.07167572450131081;106.90759653863729;0.13945406320954698;104.2593611564423;0.620667360783;99.22151713042022;1.3884481560134354;94.92511972617473;1.3812945356552984;0.01894894053953142;0.02177786818637344;0.025456624254192938;0.026459815549790253;0.020843116477734826;0.015111721635450144;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;77.39258251891627;0.7739258251891628;0.038730776987836224;0.953173421426467;0;0;1.2299999999999898;0.980000000000004;1.2551020395355947;1.0;0.3299999999999983;0.9183673460016536;0.38037276057315506;27248052.0;189643.0;0.007008653021691069;61701.2;576847.5500000007;74.9317476596597;34.22825234034029;1.4567923932030138;77.40530612244898;0.9376195943360123;110.17;107.42;268535.5;34.36052925128398;0.043147673140344525;1
1194;2025-04-25 16:00:00+00:00;109.115;110.705;108.52;110.525;203828;2354;109.959598;10.134713121385346;7.757767743412413;2.376945377972933;2.376945377972933;0.2967524658702132;0.26410504199699236;108.96575166668505;0.07448151556620937;107.56530625888504;0.10563398695441677;104.85608866535256;0.4877971938275729;99.66479096844296;1.408760695494583;95.2340282464485;1.3804618890062188;0.026039732640178302;0.023214850883982653;0.025565510777639414;0.026417629145733333;0.02106801661297734;0.015360248930210875;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;80.06131030972425;0.8006131030972425;0.04239949629686503;1.08845693747214;1;0;1.4100000000000108;1.2299999999999898;1.1463414624826676;1.0;2.594999999999999;0.03658536582391603;0.10883253997771308;27451880.0;203828.0;0.0074804613555494726;47718.8;697718.4499999993;74.96253588595823;35.562464114041774;1.4744031627764507;86.58793542905693;0.8602753075892313;110.705;107.565;196735.5;35.05566433268787;0.01976928296765427;1
1195;2025-04-25 17:00:00+00:00;110.46;111.51;109.45;110.14;180769;2502;110.527473;10.334996566767472;8.015490625747919;2.3195059410195533;2.3195059410195533;0.2002834453821265;0.2577228823355062;109.35716777779004;0.06809238096293156;108.03343239363322;0.07928767105209385;105.35931831627136;0.3807497777178778;100.07558347948441;1.431082229567287;95.52919600394458;1.3834894961959283;0.015583218072844608;0.020640005819601504;0.023700368989751783;0.0253286095609131;0.020830072271897933;0.015365338360302233;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;77.2552439884172;0.7725524398841721;0.038744725830258564;0.9303405625055209;0;0;0.3199999999999932;1.4100000000000108;0.2269503544489648;-1.0;-1.0250000000000057;0.2269503544489648;-0.052794124969123814;27271111.0;-180769.0;-0.006584940630659952;11375.0;464877.55000000075;74.98950139348682;35.15049860651318;1.4687389294945514;72.24980015987211;1.0273747604708459;111.51;108.52;192298.5;35.98378772741176;0.01325585618303971;1
1196;2025-04-25 18:00:00+00:00;109.99;111.53;109.99;111.45;116089;1695;110.965897;10.604223858127014;8.274363948985828;2.3298599091411862;2.3298599091411862;0.2692272913595417;0.2588733232379088;110.05477851852669;0.027331306293428472;108.65462650388172;0.06762939407994017;105.93938323853122;0.31392898643871014;100.52163902930856;1.4551491403870738;95.84445944941102;1.3878096778994502;0.026432123779701645;0.02258786569447506;0.024208726342605947;0.025439065962321532;0.02107237244182563;0.015617479146518445;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;79.8736627839255;0.7987366278392549;0.038383122255317606;1.1057018099618692;1;0;1.460000000000008;0.3199999999999932;4.562499985742309;1.0;0.9900000000000091;0.999999996875;4.516874971769693;27387200.0;116089.0;0.0042568489417245114;-3727.4;540573.3500000015;75.00744129467876;36.44255870532125;1.4858525777749279;68.48908554572272;0.7762173713936804;111.53;109.45;148429.0;36.847707132248395;-0.012113055181695904;-1
1197;2025-04-25 19:00:00+00:00;111.47;112.88;111.24;112.79;320690;3652;112.253125;10.935568982659646;8.54048445235321;2.395084530306436;2.395084530306436;0.331345124532632;0.26612050336738236;110.96651901235113;0.03192739405556275;109.40651259408503;0.06645993283289722;106.59182293009968;0.2681552525373588;101.00275122423764;1.478877661508273;96.18001470783852;1.3925446052836976;0.0458043579044971;0.030337532941395566;0.02818844998915058;0.027455391154509876;0.022130924634082685;0.016298693060112886;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;82.16483167269567;0.8216483167269567;0.042550898979171754;1.1866703831033454;1;0;1.3200000000000074;1.460000000000008;0.9041095884218429;1.0;2.8000000000000114;-0.013698630127600878;-0.03467817597050334;27707890.0;320690.0;0.011709484722790098;129896.2;790869.3500000015;75.05872663631266;37.73127336368735;1.502690027590121;87.81215772179628;1.3958466046630142;112.88;109.99;218389.5;38.109942761621646;-0.020303218370422964;-1
1198;2025-04-28 12:00:00+00:00;113.31;113.88;113.29;113.87;950;10;113.63914;11.29670432822607;8.816106439940496;2.4805978882855744;2.4805978882855744;0.36113534556642435;0.27562198758728584;111.93434600823409;0.06428369516366754;110.21805575879684;0.07085508019406497;107.28498265104257;0.24229362841132615;101.50734921544401;1.498793474717384;96.53031144629718;1.3979348238111349;0.043147673140344525;0.03464601788436845;0.030965612616341218;0.029020142278258308;0.023037665126801145;0.016910083703374372;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;83.7875682902097;0.837875682902097;0.04939047024219208;1.1566902685821958;1;0;0.5600000000000023;1.3200000000000074;0.4242424239210278;1.0;2.4000000000000057;-0.39393939364094976;-0.40110192776692044;27708840.0;950.0;3.4286262865945716e-05;92157.6;728738.3000000007;75.05888269797197;38.81111730202804;1.51707560660341;95.0;0.005600149337315661;113.88;111.24;160820.0;39.57757216116029;-0.010713972073417044;-1
1199;2025-04-28 13:00:00+00:00;113.75;114.39;112.055;112.71;353314;3988;113.291907;11.48024322166711;9.082520118113157;2.397723103553952;2.397723103553952;0.1835388934410389;0.26641367817266115;112.19289733882273;0.06467503263536961;110.67113652992467;0.06842787974519134;107.8016509699909;0.22229609619246707;101.94666885405405;1.5124145002083356;96.85070131864772;1.402508102375216;0.01976928296765427;0.02961614656694321;0.028873903483011523;0.028091476061433918;0.022895526729530897;0.01697579218234433;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;75.7156077361285;0.7571560773612851;0.048462452763389355;0.8556562374237243;0;0;1.0400000000000063;0.5600000000000023;1.8571428538265344;-1.0;0.6000000000000085;0.7857142843112173;0.8755102009548166;27355526.0;-353314.0;-0.012750948794680639;-19270.8;336968.05000000075;75.1151044599491;37.5948955400509;1.5004971478152742;88.59428284854563;1.563921568627451;114.39;112.055;177132.0;39.70904112247472;0.0055008428710851265;0
1200;2025-04-28 14:00:00+00:00;112.87;113.65;111.4;111.6;372442;4609;112.498327;11.513277669057558;9.325595873207597;2.1876817958499615;2.1876817958499615;0.03303444739044892;0.24307575509443957;111.9952648925485;0.1092970785138372;110.84002079721108;0.08687945022294623;108.16339849665844;0.20638087549621117;102.32523085977742;1.5175381051429562;97.14276663907054;1.4054819665442524;0.01325585618303971;0.024123678112430522;0.02597888765906936;0.026614448775852;0.022479483027487843;0.01689086376336026;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;68.79694517662193;0.6879694517662194;0.0449178821820853;0.5954479504138515;0;0;1.2700000000000102;1.0400000000000063;1.2211538449796622;-1.0;2.1500000000000057;0.1538461536982343;0.40392011756645246;26983084.0;-372442.0;-0.01361487254896876;-57605.4;-48288.0;75.1724440285774;36.42755597142259;1.4845865588402896;80.80755044478195;1.6064830951551063;114.39;111.4;362878.0;39.23336429435997;0.027240143369175684;1
1201;2025-04-28 15:00:00+00:00;111.58;112.18;109.1;110.1;259295;3385;110.347001;11.379920996295382;9.531028385516375;1.8488926107790071;1.8488926107790071;-0.13335667276217578;0.20543251230877857;111.36350992836569;0.25499911775562;110.70547156135451;0.17716682429641706;108.34783673507192;0.20482032138825887;102.63012376723712;1.5158983048309183;97.39934551750478;1.4062859297814447;-0.012113055181695904;0.011891636396494001;0.018874898598077935;0.022734260129850584;0.020975431342835582;0.016223014632520003;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;60.62964357967846;0.6062964357967846;0.04210694017911719;0.2542910758679005;0;0;1.480000000000004;1.2700000000000102;1.1653543297910534;-1.0;2.7700000000000102;-0.015748031483659705;-0.05083514159021739;26723789.0;-259295.0;-0.009609539072702011;-132682.2;-324922.05000000075;75.21061824050712;34.88938175949288;1.4638890435380316;76.60118168389955;0.8475212819228843;113.65;109.1;315868.5;37.01889268923694;0.037148047229791134;1
1202;2025-04-28 16:00:00+00:00;110.07;110.965;108.88;110.5;184633;2424;109.900885;11.273952023452495;9.705320749309987;1.5686312741425077;1.5686312741425077;-0.10596897284288787;0.17429236379361157;111.07567328557712;0.382927952074022;110.6681130956537;0.28963730800793835;108.55280466506507;0.23772810931606234;102.93874636460038;1.5075247400912188;97.65876441814825;1.4055719920775935;-0.020303218370422964;0.0009836685353160196;0.011531310811902003;0.018397112283663173;0.019167746590036984;0.015374812686415738;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;61.94393189711214;0.6194393189711214;0.03885464374245897;0.2943155568181825;0;0;0.4300000000000068;1.480000000000004;0.29054054034423316;1.0;-1.0799999999999983;0.2702702700876583;-0.08480642793506996;26908422.0;184633.0;0.006908937950378169;-159893.6;-166831.25;75.23806071443697;35.26193928556303;1.4686715599887443;76.16872937293729;0.6980226531004032;112.18;108.88;221964.0;34.825271248973074;0.03285067873303163;1
1203;2025-04-28 17:00:00+00:00;110.47;112.81;110.36;112.65;166827;2267;111.506976;11.350430461702786;9.869831720549266;1.4805987411535195;1.4805987411535195;0.07647843825029099;0.16451097123927916;111.60044885705142;0.39330314282460493;111.0284561691712;0.36820538659224594;108.94301374458269;0.29145582927684693;103.3195798404984;1.4946134625825467;97.95562056828393;1.4050178706674967;-0.010713972073417044;-0.0029829731721316925;0.007352701014322601;0.01545445646324113;0.017853196237131885;0.014765404779406528;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;68.17373121390807;0.6817373121390807;0.032417001043222066;0.7475681504242171;0;0;2.180000000000007;0.4300000000000068;5.069767430070243;1.0;2.5800000000000125;0.06976744169821679;0.91255813529044;27075249.0;166827.0;0.006199806142478392;-126718.2;-21064.75;75.26432958478763;37.385670415212374;1.4967249508692726;73.5893250992501;0.8421248142644874;112.81;108.88;175730.0;33.77049054024848;0.01810918774966704;1
1204;2025-04-28 18:00:00+00:00;112.67;113.55;112.13;113.33;142017;2077;112.938999;11.452541288904172;10.028102677384757;1.424438611519415;1.424438611519415;0.1021108272013862;0.15827095683549075;112.17696590470095;0.3167452813142425;111.44691868386735;0.4193350157197817;109.36082195938434;0.3432295361253822;103.71214533694945;1.4795349247654652;98.26006372534762;1.403732159563427;0.0055008428710851265;-0.00014200038059155616;0.007009796576299908;0.014463331269643245;0.017317647577311572;0.014551907084936498;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;69.87523463939827;0.6987523463939828;0.029981541975535996;0.8640106278819746;0;0;0.6599999999999966;2.180000000000007;0.3027522934391019;1.0;2.8599999999999994;-0.00917431192239525;-0.007943775769160253;27217266.0;142017.0;0.005245270320505702;-27652.0;76956.14999999851;75.28706899205564;38.04293100794436;1.5053049815494701;68.37602311025518;0.9206560283687943;113.55;110.36;154422.0;33.139730041714664;0.0073237448160239855;0
1205;2025-04-28 19:00:00+00:00;113.35;114.83;113.25;114.64;327503;3819;114.349412;11.633743059918189;10.1886667156381;1.4450763442800891;1.4450763442800891;0.1812017710140168;0.16056403825334264;112.99797726980063;0.17407819423453655;112.0274789231642;0.4456827878515817;109.86360082039535;0.38357030500835165;104.14068865706908;1.462799856086433;98.58441889910311;1.4020337510422995;0.027240143369175684;0.008953167602346;0.01071326148635108;0.015718832316362806;0.017742034706762506;0.014840551797221933;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;72.91806497387;0.7291806497387;0.03372290499052057;1.0590299478960845;1;0;1.2900000000000063;0.6599999999999966;1.9545454515840417;1.0;1.9699999999999989;-0.03030303025711075;-0.11668044041775127;27544769.0;327503.0;0.012032913225009434;112337.0;351953.80000000075;75.34120669448434;39.29879330551566;1.521610882406967;85.75621890547264;1.4035281146637266;114.83;112.13;234760.0;33.10566208631562;-0.005844382414515018;0
1206;2025-04-29 12:00:00+00:00;114.06;114.21;113.8;114.19;700;8;114.076818;11.724116324352124;10.342211676509502;1.3819046478426227;1.3819046478426227;0.09037326443393567;0.15354496087140213;113.39531817986709;0.07037611337883123;112.42066457349797;0.45794011531095324;110.27563883750055;0.42164910595385346;104.53477929796834;1.4445909491064943;98.89344030704167;1.4006932143995265;0.037148047229791134;0.018244829503024453;0.015493299364095794;0.017792714285033845;0.018558445228527017;0.015339885310300843;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;70.25866454855476;0.7025866454855476;0.03253750923394971;0.8572189576363377;0;0;0.12999999999999545;1.2900000000000063;0.10077519372032528;1.0;0.8400000000000034;0.10077519372032528;0.00853073732227007;27544069.0;-700.0;-2.541317373183638e-05;164056.0;306722.80000000075;75.34132092489827;38.84867907510173;1.5156357573532175;87.5;0.0040650406504065045;114.83;113.25;164101.5;33.07421474287035;0.010421227778264276;1
1207;2025-04-29 13:00:00+00:00;113.8;115.49;113.27;114.13;178696;2725;114.332115;11.770502863093355;10.485040795167887;1.2854620679254687;1.2854620679254687;0.04638653874123122;0.1428291186583852;113.64021211991141;0.07501757512405999;112.73145283286198;0.448502877458594;110.6427208529767;0.45765020552823704;104.91106246275389;1.4249425228214665;99.19515436036758;1.4004606182496337;0.03285067873303163;0.023088213273673528;0.018644392494745764;0.019252530548243055;0.019160094403789758;0.01573222794055561;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;69.88791725084262;0.6988791725084262;0.03301377695243893;0.7681580399135661;0;0;0.3299999999999983;0.12999999999999545;2.5384615189349873;1.0;0.06999999999999318;0.5384615343194931;0.09568047190076136;27365373.0;-178696.0;-0.00648763986177936;91390.2;99181.30000000075;75.37041470351313;38.75958529648686;1.5142546375651058;65.5765137614679;1.2477106227106227;115.49;113.27;89698.0;33.568165278840425;0.01594672741610451;1
1208;2025-04-29 14:00:00+00:00;114.04;115.78;113.43;114.69;171425;2326;114.513196;11.834595375942314;10.61999625324533;1.2145991226969848;1.2145991226969848;0.06409251284895845;0.13495545807744236;113.99014141327427;0.09759178805242621;113.08755231779617;0.39486340973916134;111.02817600983606;0.4884154210050057;105.29455020931256;1.4007207156604524;99.50198298689494;1.3970063426479178;0.01810918774966704;0.02141292961360579;0.01854566135268573;0.01913993558267118;0.01911516066812364;0.015786357226261014;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;71.42329617506299;0.7142329617506299;0.03532238835431033;0.8408986484268798;0;0;0.6499999999999915;0.3299999999999983;1.9696969637281752;1.0;0.8900000000000006;0.2727272719007951;0.47809917065608976;27536798.0;171425.0;0.006264303431932072;92309.8;240743.69999999925;75.3986863443991;39.2913136556009;1.5211140347476308;73.69948409286329;1.3793239770705674;115.78;113.27;175060.5;34.136722511499165;0.011770860580695864;1
1209;2025-04-29 15:00:00+00:00;114.73;115.33;114.08;114.16;127580;1650;114.807769;11.815318307229063;10.739528458643703;1.0757898485853605;1.0757898485853605;-0.019277068713250856;0.11953220539837339;114.04676094218286;0.14460467445011296;113.28254280546957;0.3212943360868516;111.32644496128025;0.5192381495605792;105.6422149069866;1.376068611956114;99.79224074953069;1.3871463639528787;0.0073237448160239855;0.01666826181651567;0.016470837805836448;0.01797374019944658;0.01860987026896958;0.01559307989526393;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;67.85131272874891;0.6785131272874891;0.03572905341749603;0.6979870208243074;0;0;0.5700000000000074;0.6499999999999915;0.8769230755739874;-1.0;-0.11999999999999034;0.81538461413019;-0.08580355003184371;27409218.0;-127580.0;-0.004633073169945212;38390.4;103367.10000000149;75.41941717375394;38.740582826246055;1.513668552184567;77.32121212121213;0.7386957170571558;115.78;113.43;149502.5;34.66154457241493;-0.027154870357393085;-1
